Date;Time;Ventilation Indicator;IAQ Indicator;Virus Index;thermalIndicator;Temperature (°C);Humidity (%);CO2 (ppm);Formaldehyde (µg/m³);TVOC (ppb);PM 1.0 (µg/m³);PM 4.0 (µg/m³);PM 10 (µg/m³);PM 2.5 (µg/m³)
2023-11-28;16:27:11;100.00;100.00;95.00;34.00;23.80;19.00;429.00;0.00;78.00;1.00;1.00;1.00;1.00
2023-11-28;16:42:11;100.00;100.00;95.00;34.00;23.80;19.00;428.00;0.00;85.00;1.00;1.00;1.00;1.00
2023-11-28;16:57:11;100.00;100.00;96.00;34.00;23.80;19.00;426.00;0.00;82.00;1.00;1.00;1.00;1.00
2023-11-28;17:12:11;100.00;100.00;96.00;34.00;23.80;19.00;424.00;0.00;75.00;1.00;1.00;1.00;1.00
2023-11-28;17:27:11;100.00;100.00;96.00;34.00;23.80;19.00;422.00;0.00;71.00;1.00;1.00;1.00;1.00
2023-11-28;17:42:11;100.00;100.00;97.00;34.00;23.80;18.00;420.00;0.00;64.00;1.00;1.00;1.00;1.00
2023-11-28;17:57:11;100.00;100.00;97.00;34.00;23.90;18.00;419.00;0.00;58.00;1.00;1.00;1.00;1.00
2023-11-28;18:12:11;100.00;100.00;97.00;34.00;23.80;18.00;418.00;0.00;56.00;1.00;1.00;1.00;1.00
2023-11-28;18:27:11;100.00;100.00;97.00;35.00;23.80;19.00;420.00;0.00;72.00;1.00;1.00;1.00;1.00
2023-11-28;18:42:11;100.00;98.00;95.00;36.00;23.80;19.00;427.00;1.00;106.00;1.00;1.00;1.00;1.00
2023-11-28;18:57:11;100.00;96.00;94.00;37.00;23.90;19.00;435.00;1.00;137.00;1.00;1.00;1.00;1.00
2023-11-28;19:12:11;100.00;94.00;93.00;38.00;23.90;20.00;439.00;1.00;157.00;1.00;1.00;1.00;1.00
2023-11-28;19:27:11;100.00;92.00;93.00;39.00;23.90;20.00;443.00;1.00;177.00;1.00;1.00;1.00;1.00
2023-11-28;19:42:11;100.00;90.00;92.00;40.00;23.90;20.00;447.00;1.00;197.00;1.00;1.00;1.00;1.00
2023-11-28;19:57:11;100.00;89.00;92.00;40.00;23.90;20.00;448.00;1.00;212.00;1.00;1.00;1.00;1.00
2023-11-28;20:12:11;100.00;88.00;92.00;40.00;23.90;20.00;450.00;1.00;221.00;1.00;1.00;1.00;1.00
2023-11-28;20:27:11;100.00;87.00;91.00;41.00;23.90;20.00;451.00;1.00;226.00;1.00;1.00;1.00;1.00
2023-11-28;20:42:11;100.00;87.00;92.00;41.00;23.90;20.00;450.00;1.00;231.00;1.00;1.00;1.00;1.00
2023-11-28;20:57:11;100.00;86.00;91.00;41.00;23.90;20.00;451.00;1.00;236.00;1.00;1.00;1.00;1.00
2023-11-28;21:12:11;100.00;86.00;92.00;42.00;23.90;20.00;449.00;1.00;235.00;1.00;1.00;1.00;1.00
2023-11-28;21:27:11;100.00;85.00;92.00;42.00;23.90;20.00;446.00;1.00;241.00;1.00;1.00;1.00;1.00
2023-11-28;21:42:11;100.00;85.00;93.00;42.00;23.90;20.00;444.00;1.00;243.00;1.00;1.00;1.00;1.00
2023-11-28;21:57:11;100.00;84.00;93.00;42.00;23.90;21.00;441.00;1.00;247.00;1.00;1.00;1.00;1.00
2023-11-28;22:12:11;100.00;85.00;94.00;42.00;23.90;21.00;437.00;1.00;246.00;1.00;1.00;1.00;1.00
2023-11-28;22:27:11;100.00;84.00;95.00;43.00;23.80;21.00;432.00;1.00;247.00;1.00;1.00;1.00;1.00
2023-11-28;22:42:11;100.00;85.00;95.00;43.00;23.80;21.00;429.00;1.00;246.00;1.00;1.00;1.00;1.00
2023-11-28;22:57:11;100.00;85.00;96.00;43.00;23.80;21.00;425.00;1.00;242.00;1.00;1.00;1.00;1.00
2023-11-28;23:12:11;100.00;85.00;97.00;43.00;23.80;21.00;420.00;1.00;245.00;1.00;1.00;1.00;1.00
2023-11-28;23:27:11;100.00;85.00;97.00;43.00;23.80;21.00;417.00;1.00;241.00;1.00;1.00;1.00;1.00
2023-11-28;23:42:11;100.00;86.00;98.00;43.00;23.80;21.00;414.00;1.00;237.00;1.00;1.00;1.00;1.00
2023-11-28;23:42:27;100.00;87.00;98.00;43.00;23.80;21.00;412.00;1.00;230.00;1.00;1.00;1.00;1.00
2023-11-28;23:57:11;100.00;86.00;98.00;43.00;23.70;21.00;413.00;1.00;234.00;1.00;1.00;1.00;1.00
2023-11-29;00:12:11;100.00;84.00;98.00;44.00;23.70;21.00;412.00;1.00;251.00;1.00;1.00;1.00;1.00
2023-11-29;00:27:11;100.00;84.00;98.00;44.00;23.70;21.00;411.00;1.00;252.00;1.00;1.00;1.00;1.00
2023-11-29;00:42:11;100.00;84.00;98.00;44.00;23.70;21.00;411.00;1.00;253.00;1.00;1.00;1.00;1.00
2023-11-29;00:57:11;100.00;83.00;98.00;44.00;23.70;21.00;410.00;1.00;255.00;1.00;1.00;1.00;1.00
2023-11-29;01:12:11;100.00;84.00;99.00;44.00;23.70;21.00;408.00;1.00;250.00;1.00;1.00;1.00;1.00
2023-11-29;01:27:11;100.00;84.00;99.00;44.00;23.70;21.00;407.00;1.00;248.00;1.00;1.00;1.00;1.00
2023-11-29;01:42:11;100.00;84.00;99.00;44.00;23.60;21.00;406.00;1.00;248.00;1.00;1.00;1.00;1.00
2023-11-29;01:57:11;100.00;84.00;99.00;44.00;23.60;21.00;404.00;1.00;250.00;1.00;1.00;1.00;1.00
2023-11-29;02:12:11;100.00;84.00;100.00;44.00;23.60;21.00;403.00;1.00;248.00;1.00;1.00;1.00;1.00
2023-11-29;02:27:11;100.00;84.00;99.00;44.00;23.60;21.00;404.00;1.00;254.00;1.00;1.00;1.00;1.00
2023-11-29;02:42:11;100.00;83.00;99.00;44.00;23.60;21.00;404.00;1.00;260.00;1.00;1.00;1.00;1.00
2023-11-29;02:57:11;100.00;81.00;100.00;45.00;23.60;21.00;403.00;1.00;271.00;1.00;1.00;1.00;1.00
2023-11-29;03:12:11;100.00;81.00;100.00;45.00;23.60;21.00;403.00;1.00;272.00;1.00;1.00;1.00;1.00
2023-11-29;03:27:11;100.00;81.00;100.00;45.00;23.60;21.00;402.00;1.00;276.00;1.00;1.00;1.00;1.00
2023-11-29;03:42:11;100.00;83.00;100.00;45.00;23.60;21.00;402.00;1.00;258.00;1.00;1.00;1.00;1.00
2023-11-29;03:57:11;100.00;82.00;100.00;45.00;23.60;21.00;401.00;1.00;262.00;1.00;1.00;1.00;1.00
2023-11-29;04:12:11;100.00;81.00;100.00;45.00;23.60;21.00;401.00;1.00;276.00;1.00;1.00;1.00;1.00
2023-11-29;04:27:11;100.00;80.00;100.00;46.00;23.60;21.00;401.00;1.00;281.00;1.00;1.00;1.00;1.00
2023-11-29;04:42:11;100.00;80.00;100.00;46.00;23.60;21.00;401.00;1.00;279.00;1.00;1.00;1.00;1.00
2023-11-29;04:57:11;100.00;79.00;100.00;46.00;23.60;22.00;400.00;1.00;286.00;1.00;1.00;1.00;1.00
2023-11-29;05:12:11;100.00;79.00;100.00;46.00;23.60;22.00;400.00;1.00;285.00;1.00;1.00;1.00;1.00
2023-11-29;05:27:11;100.00;79.00;100.00;46.00;23.60;22.00;400.00;1.00;291.00;1.00;1.00;1.00;1.00
2023-11-29;05:42:11;100.00;80.00;100.00;46.00;23.60;22.00;400.00;1.00;280.00;1.00;1.00;1.00;1.00
2023-11-29;05:57:11;100.00;84.00;100.00;46.00;23.60;22.00;400.00;1.00;254.00;1.00;1.00;1.00;1.00
2023-11-29;06:12:11;100.00;81.00;100.00;46.00;23.60;22.00;400.00;1.00;270.00;1.00;1.00;1.00;1.00
2023-11-29;06:27:11;100.00;82.00;100.00;46.00;23.50;22.00;400.00;1.00;265.00;1.00;1.00;1.00;1.00
2023-11-29;06:42:11;100.00;84.00;100.00;46.00;23.50;22.00;400.00;1.00;254.00;1.00;1.00;1.00;1.00
2023-11-29;06:57:11;100.00;87.00;100.00;45.00;23.60;21.00;400.00;1.00;228.00;1.00;1.00;1.00;1.00
2023-11-29;07:12:11;100.00;90.00;100.00;44.00;23.60;21.00;400.00;1.00;200.00;0.00;0.00;0.00;0.00
2023-11-29;07:27:11;100.00;93.00;100.00;44.00;23.60;21.00;400.00;1.00;172.00;0.00;0.00;0.00;0.00
2023-11-29;07:42:11;100.00;94.00;100.00;44.00;23.70;21.00;400.00;1.00;150.00;0.00;0.00;0.00;0.00
2023-11-29;07:57:11;100.00;96.00;100.00;44.00;23.70;21.00;400.00;1.00;127.00;0.00;0.00;0.00;0.00
2023-11-29;08:12:11;100.00;97.00;100.00;44.00;23.70;21.00;400.00;1.00;116.00;0.00;0.00;0.00;0.00
2023-11-29;08:27:11;100.00;97.00;100.00;44.00;23.70;21.00;400.00;1.00;120.00;0.00;0.00;0.00;0.00
2023-11-29;08:42:11;100.00;97.00;100.00;44.00;23.80;21.00;400.00;1.00;124.00;0.00;0.00;0.00;0.00
2023-11-29;08:57:11;100.00;97.00;100.00;44.00;23.80;21.00;400.00;1.00;124.00;0.00;0.00;0.00;0.00
2023-11-29;09:12:11;100.00;97.00;100.00;44.00;23.80;21.00;400.00;1.00;123.00;0.00;0.00;0.00;0.00
2023-11-29;09:18:41;100.00;0.00;100.00;45.00;23.90;21.00;;0.00;0.00;1.00;1.00;1.00;1.00
2023-11-29;09:33:38;100.00;100.00;98.00;45.00;23.70;21.00;410.00;0.00;5.00;0.00;1.00;1.00;0.00
2023-11-29;09:42:29;100.00;100.00;98.00;46.00;23.40;22.00;412.00;1.00;6.00;0.00;1.00;1.00;1.00
2023-11-29;09:57:08;100.00;100.00;98.00;46.00;23.30;22.00;411.00;1.00;4.00;0.00;0.00;0.00;0.00
2023-11-29;10:12:08;100.00;100.00;98.00;48.00;23.10;22.00;411.00;1.00;5.00;0.00;0.00;0.00;0.00
2023-11-29;10:27:08;100.00;100.00;98.00;48.00;23.10;22.00;416.00;1.00;5.00;0.00;0.00;0.00;0.00
2023-11-29;10:42:08;100.00;100.00;97.00;49.00;23.10;22.00;422.00;1.00;7.00;0.00;0.00;0.00;0.00
2023-11-29;10:57:08;100.00;100.00;96.00;49.00;23.10;22.00;428.00;1.00;8.00;0.00;0.00;0.00;0.00
2023-11-29;11:12:08;100.00;100.00;95.00;49.00;23.10;22.00;430.00;1.00;13.00;0.00;0.00;0.00;0.00
2023-11-29;11:27:08;100.00;100.00;96.00;49.00;23.10;22.00;428.00;1.00;9.00;0.00;0.00;0.00;0.00
2023-11-29;11:42:08;100.00;100.00;96.00;49.00;23.10;22.00;429.00;1.00;7.00;0.00;0.00;0.00;0.00
2023-11-29;11:57:08;100.00;100.00;96.00;48.00;23.00;22.00;429.00;1.00;7.00;0.00;0.00;0.00;0.00
2023-11-29;12:12:08;100.00;100.00;96.00;48.00;23.00;22.00;427.00;1.00;8.00;0.00;0.00;0.00;0.00
2023-11-29;12:27:08;100.00;100.00;96.00;48.00;23.00;22.00;425.00;1.00;11.00;0.00;0.00;0.00;0.00
2023-11-29;12:42:08;100.00;100.00;96.00;48.00;23.00;22.00;425.00;1.00;16.00;0.00;0.00;0.00;0.00
2023-11-29;12:57:08;100.00;100.00;96.00;49.00;23.00;22.00;426.00;1.00;31.00;0.00;0.00;0.00;0.00
2023-11-29;13:12:08;100.00;100.00;96.00;50.00;23.00;22.00;425.00;1.00;46.00;0.00;0.00;0.00;0.00
2023-11-29;13:27:08;100.00;100.00;96.00;50.00;23.00;22.00;426.00;1.00;51.00;0.00;0.00;0.00;0.00
2023-11-29;13:42:08;100.00;100.00;96.00;50.00;23.00;23.00;424.00;1.00;56.00;0.00;0.00;0.00;0.00
2023-11-29;13:57:08;100.00;100.00;96.00;50.00;23.00;22.00;424.00;1.00;57.00;0.00;0.00;0.00;0.00
2023-11-29;14:12:08;100.00;100.00;96.00;50.00;23.00;22.00;424.00;1.00;50.00;0.00;0.00;0.00;0.00
2023-11-29;14:27:08;100.00;100.00;97.00;50.00;23.00;22.00;421.00;1.00;41.00;0.00;0.00;0.00;0.00
2023-11-29;14:42:08;100.00;100.00;97.00;50.00;23.00;23.00;420.00;1.00;32.00;0.00;0.00;0.00;0.00
2023-11-29;14:57:08;100.00;100.00;97.00;51.00;23.00;23.00;420.00;1.00;35.00;0.00;0.00;0.00;0.00
2023-11-29;15:12:08;100.00;100.00;97.00;51.00;23.00;23.00;422.00;1.00;32.00;0.00;0.00;0.00;0.00
2023-11-29;15:27:08;100.00;100.00;97.00;51.00;23.00;23.00;422.00;1.00;28.00;0.00;0.00;0.00;0.00
2023-11-29;15:42:08;100.00;100.00;97.00;51.00;23.00;23.00;423.00;1.00;28.00;0.00;0.00;0.00;0.00
2023-11-29;15:57:08;100.00;100.00;97.00;51.00;23.00;23.00;423.00;1.00;30.00;0.00;0.00;0.00;0.00
2023-11-29;16:12:08;100.00;100.00;96.00;51.00;23.00;23.00;424.00;1.00;31.00;0.00;0.00;0.00;0.00
2023-11-29;16:27:08;100.00;100.00;96.00;51.00;23.00;23.00;426.00;1.00;36.00;0.00;0.00;0.00;0.00
2023-11-29;16:42:08;100.00;100.00;96.00;51.00;23.00;23.00;427.00;1.00;36.00;0.00;0.00;0.00;0.00
2023-11-29;16:57:08;100.00;100.00;96.00;51.00;23.00;23.00;427.00;1.00;30.00;0.00;0.00;0.00;0.00
2023-11-29;17:12:08;100.00;100.00;96.00;51.00;23.00;23.00;427.00;1.00;31.00;0.00;0.00;0.00;0.00
2023-11-29;17:27:08;100.00;100.00;96.00;51.00;23.00;23.00;424.00;1.00;26.00;0.00;0.00;0.00;0.00
2023-11-29;17:42:08;100.00;100.00;97.00;51.00;23.00;23.00;421.00;1.00;24.00;0.00;0.00;0.00;0.00
2023-11-29;17:57:08;100.00;100.00;97.00;51.00;23.00;23.00;418.00;1.00;25.00;0.00;0.00;0.00;0.00
2023-11-29;18:12:08;100.00;100.00;98.00;52.00;23.00;23.00;415.00;1.00;29.00;0.00;0.00;0.00;0.00
2023-11-29;18:27:08;100.00;100.00;97.00;52.00;23.00;23.00;418.00;1.00;56.00;0.00;0.00;0.00;0.00
2023-11-29;18:42:08;100.00;100.00;96.00;53.00;23.00;23.00;425.00;1.00;89.00;0.00;0.00;0.00;0.00
2023-11-29;18:57:08;100.00;97.00;96.00;53.00;23.00;23.00;429.00;1.00;120.00;0.00;0.00;0.00;0.00
2023-11-29;19:12:08;100.00;95.00;95.00;54.00;23.00;23.00;433.00;1.00;146.00;0.00;0.00;0.00;0.00
2023-11-29;19:27:08;100.00;93.00;94.00;54.00;23.10;24.00;438.00;1.00;166.00;0.00;0.00;0.00;0.00
2023-11-29;19:42:08;100.00;92.00;94.00;54.00;23.10;24.00;440.00;1.00;176.00;0.00;0.00;0.00;0.00
2023-11-29;19:42:29;100.00;92.00;94.00;55.00;23.10;24.00;444.00;2.00;180.00;0.00;0.00;0.00;0.00
2023-11-29;19:57:08;100.00;92.00;94.00;55.00;23.10;24.00;445.00;2.00;181.00;0.00;0.00;0.00;0.00
2023-11-29;20:12:08;100.00;92.00;93.00;55.00;23.10;24.00;447.00;2.00;182.00;0.00;0.00;0.00;0.00
2023-11-29;20:27:08;100.00;91.00;93.00;55.00;23.20;24.00;449.00;2.00;188.00;0.00;0.00;0.00;0.00
2023-11-29;20:42:08;100.00;91.00;93.00;55.00;23.20;24.00;450.00;2.00;190.00;0.00;0.00;0.00;0.00
2023-11-29;20:57:08;100.00;91.00;93.00;56.00;23.20;24.00;451.00;2.00;191.00;0.00;1.00;1.00;1.00
2023-11-29;21:12:08;100.00;91.00;93.00;56.00;23.20;24.00;450.00;2.00;191.00;0.00;1.00;1.00;1.00
2023-11-29;21:27:08;100.00;90.00;93.00;56.00;23.20;24.00;449.00;2.00;201.00;0.00;1.00;1.00;1.00
2023-11-29;21:42:08;100.00;89.00;93.00;56.00;23.20;24.00;447.00;2.00;211.00;1.00;1.00;1.00;1.00
2023-11-29;21:57:08;100.00;89.00;94.00;56.00;23.10;24.00;445.00;2.00;217.00;1.00;1.00;1.00;1.00
2023-11-29;22:12:08;100.00;88.00;94.00;56.00;23.10;24.00;444.00;2.00;223.00;1.00;1.00;1.00;1.00
2023-11-29;22:27:08;100.00;87.00;94.00;56.00;23.10;24.00;442.00;2.00;230.00;1.00;1.00;1.00;1.00
2023-11-29;22:42:08;100.00;86.00;94.00;56.00;23.10;24.00;441.00;2.00;235.00;1.00;1.00;1.00;1.00
2023-11-29;22:57:08;100.00;86.00;94.00;56.00;23.10;24.00;442.00;2.00;239.00;1.00;1.00;1.00;1.00
2023-11-29;23:12:08;100.00;85.00;94.00;57.00;23.10;24.00;443.00;2.00;242.00;1.00;1.00;1.00;1.00
2023-11-29;23:27:08;100.00;84.00;94.00;57.00;23.10;24.00;442.00;2.00;248.00;1.00;1.00;1.00;1.00
2023-11-29;23:42:08;100.00;84.00;94.00;57.00;23.10;24.00;442.00;2.00;251.00;1.00;1.00;1.00;1.00
2023-11-29;23:57:08;100.00;83.00;94.00;57.00;23.10;24.00;441.00;2.00;258.00;1.00;1.00;1.00;1.00
2023-11-30;00:12:08;100.00;82.00;94.00;57.00;23.00;24.00;441.00;2.00;262.00;1.00;1.00;1.00;1.00
2023-11-30;00:27:08;100.00;82.00;94.00;57.00;23.00;24.00;441.00;2.00;268.00;1.00;1.00;1.00;1.00
2023-11-30;00:42:08;100.00;81.00;94.00;57.00;23.00;24.00;441.00;2.00;274.00;1.00;1.00;1.00;1.00
2023-11-30;00:57:08;100.00;80.00;94.00;57.00;23.00;24.00;439.00;2.00;280.00;1.00;1.00;1.00;1.00
2023-11-30;01:12:08;100.00;79.00;94.00;57.00;23.00;24.00;440.00;2.00;290.00;1.00;1.00;1.00;1.00
2023-11-30;01:27:08;100.00;78.00;94.00;58.00;23.00;24.00;440.00;2.00;292.00;1.00;1.00;1.00;1.00
2023-11-30;01:42:08;100.00;77.00;94.00;58.00;23.00;24.00;441.00;2.00;300.00;1.00;1.00;1.00;1.00
2023-11-30;01:57:08;100.00;77.00;94.00;58.00;23.00;24.00;440.00;3.00;301.00;1.00;1.00;1.00;1.00
2023-11-30;02:12:08;100.00;76.00;94.00;58.00;23.10;24.00;441.00;3.00;307.00;1.00;1.00;1.00;1.00
2023-11-30;02:27:08;100.00;76.00;95.00;58.00;23.10;24.00;439.00;3.00;312.00;1.00;1.00;1.00;1.00
2023-11-30;02:42:08;100.00;75.00;95.00;58.00;23.10;24.00;437.00;3.00;316.00;1.00;1.00;1.00;1.00
2023-11-30;02:57:08;100.00;75.00;95.00;58.00;23.10;24.00;437.00;3.00;318.00;1.00;1.00;1.00;1.00
2023-11-30;03:12:08;100.00;74.00;95.00;58.00;23.00;24.00;437.00;3.00;321.00;1.00;1.00;1.00;1.00
2023-11-30;03:27:08;100.00;74.00;95.00;58.00;23.00;24.00;436.00;2.00;321.00;1.00;1.00;1.00;1.00
2023-11-30;03:42:08;100.00;74.00;95.00;58.00;23.10;24.00;433.00;2.00;323.00;1.00;1.00;1.00;1.00
2023-11-30;03:57:08;100.00;74.00;95.00;58.00;23.10;24.00;433.00;2.00;326.00;1.00;1.00;1.00;1.00
2023-11-30;04:12:08;100.00;74.00;96.00;58.00;23.00;25.00;432.00;2.00;326.00;1.00;1.00;1.00;1.00
2023-11-30;04:27:08;100.00;73.00;96.00;58.00;23.00;25.00;430.00;3.00;330.00;1.00;1.00;1.00;1.00
2023-11-30;04:42:08;100.00;72.00;96.00;58.00;23.00;25.00;430.00;3.00;336.00;1.00;1.00;1.00;1.00
2023-11-30;04:57:08;100.00;73.00;96.00;58.00;23.00;25.00;428.00;2.00;332.00;0.00;1.00;1.00;1.00
2023-11-30;05:12:08;100.00;73.00;96.00;58.00;23.00;25.00;427.00;3.00;333.00;1.00;1.00;1.00;1.00
2023-11-30;05:27:08;100.00;73.00;96.00;58.00;23.10;25.00;427.00;3.00;334.00;1.00;1.00;1.00;1.00
2023-11-30;05:42:08;100.00;74.00;96.00;58.00;23.00;25.00;426.00;3.00;327.00;0.00;1.00;1.00;1.00
2023-11-30;05:42:30;100.00;74.00;97.00;58.00;23.00;25.00;423.00;2.00;322.00;0.00;0.00;0.00;0.00
2023-11-30;05:57:08;100.00;75.00;97.00;58.00;23.00;25.00;424.00;2.00;319.00;1.00;1.00;1.00;1.00
2023-11-30;06:12:08;100.00;76.00;97.00;58.00;23.00;24.00;420.00;2.00;309.00;1.00;1.00;1.00;1.00
2023-11-30;06:27:08;100.00;76.00;97.00;58.00;23.00;24.00;419.00;2.00;312.00;1.00;1.00;1.00;1.00
2023-11-30;06:42:08;100.00;76.00;97.00;58.00;23.00;24.00;419.00;2.00;312.00;1.00;1.00;1.00;1.00
2023-11-30;06:57:08;100.00;86.00;98.00;56.00;23.00;24.00;412.00;1.00;233.00;1.00;1.00;1.00;1.00
2023-11-30;07:12:08;100.00;93.00;99.00;55.00;23.00;24.00;407.00;1.00;162.00;1.00;1.00;1.00;1.00
2023-11-30;07:27:08;100.00;97.00;99.00;54.00;23.00;24.00;404.00;1.00;123.00;0.00;1.00;1.00;1.00
2023-11-30;07:42:08;100.00;99.00;100.00;54.00;23.00;24.00;401.00;1.00;100.00;0.00;0.00;0.00;0.00
2023-11-30;07:57:08;100.00;100.00;100.00;54.00;23.00;23.00;401.00;1.00;90.00;0.00;0.00;0.00;0.00
2023-11-30;08:12:08;100.00;100.00;100.00;53.00;23.10;23.00;400.00;1.00;78.00;0.00;1.00;1.00;1.00
2023-11-30;08:27:08;100.00;100.00;100.00;53.00;23.10;23.00;400.00;1.00;70.00;0.00;0.00;0.00;0.00
2023-11-30;08:42:08;100.00;100.00;100.00;53.00;23.10;23.00;401.00;1.00;73.00;0.00;0.00;0.00;0.00
2023-11-30;08:57:08;100.00;100.00;100.00;53.00;23.10;23.00;403.00;1.00;76.00;0.00;0.00;0.00;0.00
2023-11-30;09:12:08;100.00;100.00;99.00;53.00;23.10;23.00;406.00;1.00;69.00;0.00;0.00;0.00;0.00
2023-11-30;09:27:08;100.00;100.00;98.00;53.00;23.10;23.00;411.00;1.00;66.00;0.00;0.00;0.00;0.00
2023-11-30;09:42:08;100.00;100.00;98.00;53.00;23.10;23.00;415.00;1.00;64.00;0.00;0.00;0.00;0.00
2023-11-30;09:57:08;100.00;100.00;97.00;53.00;23.10;23.00;419.00;1.00;60.00;0.00;1.00;1.00;1.00
2023-11-30;10:12:08;100.00;100.00;97.00;52.00;23.10;23.00;420.00;1.00;46.00;0.00;1.00;1.00;1.00
2023-11-30;10:27:08;100.00;100.00;97.00;52.00;23.20;23.00;418.00;1.00;38.00;0.00;1.00;1.00;1.00
2023-11-30;10:42:08;100.00;100.00;97.00;52.00;23.20;23.00;419.00;1.00;33.00;0.00;0.00;0.00;0.00
2023-11-30;10:57:08;100.00;100.00;96.00;52.00;23.20;23.00;424.00;1.00;38.00;0.00;0.00;0.00;0.00
2023-11-30;11:12:08;100.00;100.00;95.00;52.00;23.30;23.00;431.00;1.00;49.00;0.00;1.00;1.00;1.00
2023-11-30;11:27:08;100.00;100.00;95.00;52.00;23.30;23.00;434.00;1.00;58.00;0.00;0.00;0.00;0.00
2023-11-30;11:42:08;100.00;99.00;95.00;52.00;23.30;23.00;434.00;1.00;94.00;0.00;1.00;1.00;1.00
2023-11-30;11:57:08;100.00;97.00;94.00;52.00;23.30;23.00;439.00;1.00;124.00;0.00;0.00;0.00;0.00
2023-11-30;12:12:08;100.00;97.00;94.00;52.00;23.30;23.00;440.00;1.00;121.00;0.00;0.00;0.00;0.00
2023-11-30;12:27:08;100.00;98.00;94.00;52.00;23.30;23.00;440.00;1.00;114.00;0.00;0.00;0.00;0.00
2023-11-30;12:42:08;100.00;98.00;94.00;52.00;23.30;23.00;441.00;1.00;106.00;0.00;0.00;0.00;0.00
2023-11-30;12:57:08;100.00;99.00;94.00;52.00;23.30;23.00;442.00;1.00;102.00;0.00;0.00;0.00;0.00
2023-11-30;13:12:08;100.00;99.00;94.00;52.00;23.40;23.00;443.00;1.00;98.00;0.00;1.00;1.00;1.00
2023-11-30;13:27:08;100.00;99.00;93.00;52.00;23.40;23.00;445.00;1.00;95.00;0.00;1.00;1.00;1.00
2023-11-30;13:42:08;100.00;100.00;93.00;52.00;23.40;23.00;447.00;1.00;90.00;0.00;0.00;0.00;0.00
2023-11-30;13:57:08;100.00;100.00;92.00;52.00;23.40;23.00;451.00;1.00;89.00;1.00;1.00;1.00;1.00
2023-11-30;14:12:08;100.00;100.00;92.00;52.00;23.40;23.00;453.00;1.00;86.00;0.00;1.00;1.00;1.00
2023-11-30;14:27:08;100.00;100.00;92.00;52.00;23.40;23.00;452.00;1.00;85.00;1.00;1.00;1.00;1.00
2023-11-30;14:42:08;100.00;100.00;92.00;52.00;23.40;23.00;451.00;1.00;84.00;0.00;1.00;1.00;1.00
2023-11-30;14:57:08;100.00;100.00;93.00;52.00;23.40;23.00;449.00;1.00;81.00;1.00;1.00;1.00;1.00
2023-11-30;15:12:08;100.00;100.00;93.00;52.00;23.40;23.00;447.00;1.00;82.00;1.00;1.00;1.00;1.00
2023-11-30;15:27:08;100.00;100.00;93.00;52.00;23.40;23.00;444.00;1.00;81.00;0.00;0.00;0.00;0.00
2023-11-30;15:42:08;100.00;100.00;93.00;52.00;23.40;23.00;446.00;1.00;77.00;1.00;1.00;1.00;1.00
2023-11-30;15:42:32;100.00;100.00;93.00;52.00;23.40;23.00;447.00;1.00;83.00;1.00;1.00;1.00;1.00
2023-11-30;15:57:08;100.00;100.00;93.00;52.00;23.40;23.00;445.00;1.00;77.00;1.00;1.00;1.00;1.00
2023-11-30;16:12:08;100.00;100.00;94.00;52.00;23.40;23.00;443.00;1.00;73.00;1.00;1.00;1.00;1.00
2023-11-30;16:27:08;100.00;100.00;94.00;51.00;23.40;23.00;443.00;1.00;66.00;1.00;1.00;1.00;1.00
2023-11-30;16:42:08;100.00;100.00;94.00;51.00;23.40;23.00;437.00;1.00;56.00;1.00;1.00;1.00;1.00
2023-11-30;16:57:08;100.00;100.00;95.00;51.00;23.40;23.00;431.00;1.00;54.00;1.00;1.00;1.00;1.00
2023-11-30;17:12:08;100.00;100.00;96.00;51.00;23.40;23.00;429.00;1.00;44.00;1.00;1.00;1.00;1.00
2023-12-01;11:42:02;100.00;0.00;100.00;26.00;17.10;26.00;;1.00;0.00;1.00;1.00;1.00;1.00
2023-12-01;11:56:59;100.00;100.00;97.00;34.00;17.80;25.00;422.00;1.00;2.00;1.00;1.00;1.00;1.00
2023-12-01;12:11:59;100.00;100.00;98.00;51.00;19.60;23.00;413.00;1.00;4.00;0.00;0.00;1.00;0.00
2023-12-01;12:26:59;100.00;100.00;98.00;49.00;20.80;22.00;412.00;1.00;4.00;0.00;1.00;1.00;1.00
2023-12-01;12:41:59;100.00;100.00;98.00;47.00;21.50;22.00;414.00;1.00;5.00;0.00;0.00;0.00;0.00
2023-12-01;12:56:59;100.00;100.00;97.00;47.00;21.90;22.00;418.00;1.00;7.00;0.00;0.00;0.00;0.00
2023-12-01;13:11:59;100.00;100.00;97.00;46.00;22.10;22.00;421.00;1.00;5.00;0.00;0.00;0.00;0.00
2023-12-01;13:26:59;100.00;100.00;96.00;46.00;22.20;22.00;425.00;1.00;10.00;1.00;1.00;1.00;1.00
2023-12-01;13:41:59;100.00;100.00;96.00;46.00;22.30;21.00;428.00;1.00;15.00;1.00;1.00;1.00;1.00
2023-12-01;13:56:59;100.00;100.00;95.00;45.00;22.40;21.00;432.00;1.00;17.00;1.00;1.00;1.00;1.00
2023-12-01;14:11:59;100.00;100.00;95.00;45.00;22.40;21.00;434.00;1.00;11.00;1.00;1.00;1.00;1.00
2023-12-01;14:26:59;100.00;100.00;94.00;45.00;22.40;21.00;438.00;1.00;11.00;1.00;1.00;1.00;1.00
